unity	n.	unity（名词）	the unity
university	n.	university（名词）	the university
user	n.	user（名词）	the user
utility	n.	utility（名词）	the utility
vacation	n.	vacation（名词）	the vacation
valley	n.	valley（名词）	the valley
variable	n.	variable（名词）	the variable
variation	n.	variation（名词）	the variation
variety	n.	variety（名词）	the variety
vegetable	n.	vegetable（名词）	the vegetable
vehicle	n.	vehicle（名词）	the vehicle
version	n.	version（名词）	the version
vessel	n.	vessel（名词）	the vessel
victim	n.	victim（名词）	the victim
victory	n.	victory（名词）	the victory
video	n.	video（名词）	the video
village	n.	village（名词）	the village
violence	n.	violence（名词）	the violence
virtue	n.	virtue（名词）	the virtue
virus	n.	virus（名词）	the virus
vision	n.	vision（名词）	the vision
visitor	n.	visitor（名词）	the visitor
volume	n.	volume（名词）	the volume
wall	n.	wall（名词）	the wall
war	n.	war（名词）	the war
warning	n.	warning（名词）	the warning
water	n.	water（名词）	the water
way	n.	way（名词）	the way
weakness	n.	weakness（名词）	the weakness
wealth	n.	wealth（名词）	the wealth
weapon	n.	weapon（名词）	the weapon
weather	n.	weather（名词）	the weather
web	n.	web（名词）	the web
website	n.	website（名词）	the website
wedding	n.	wedding（名词）	the wedding
week	n.	week（名词）	the week
weekend	n.	weekend（名词）	the weekend
weight	n.	weight（名词）	the weight
welfare	n.	welfare（名词）	the welfare
well	n.	well（名词）	the well
west	n.	west（名词）	the west
wheel	n.	wheel（名词）	the wheel
while	n.	while（名词）	the while
whole	n.	whole（名词）	the whole
wife	n.	wife（名词）	the wife
will	n.	will（名词）	the will
window	n.	window（名词）	the window
wine	n.	wine（名词）	the wine
wing	n.	wing（名词）	the wing
winner	n.	winner（名词）	the winner
winter	n.	winter（名词）	the winter
wire	n.	wire（名词）	the wire
wisdom	n.	wisdom（名词）	the wisdom
woman	n.	woman（名词）	the woman
wood	n.	wood（名词）	the wood
word	n.	word（名词）	the word
worker	n.	worker（名词）	the worker
world	n.	world（名词）	the world
worth	n.	worth（名词）	the worth
wound	n.	wound（名词）	the wound
writer	n.	writer（名词）	the writer
writing	n.	writing（名词）	the writing
yard	n.	yard（名词）	the yard
year	n.	year（名词）	the year
youth	n.	youth（名词）	the youth
zone	n.	zone（名词）	the zone
absolutely	adv./adj.	absolutely	absolutely important
actually	adv./adj.	actually	actually important
additionally	adv./adj.	additionally	additionally important
adequately	adv./adj.	adequately	adequately important
apparently	adv./adj.	apparently	apparently important
approximately	adv./adj.	approximately	approximately important
basically	adv./adj.	basically	basically important
briefly	adv./adj.	briefly	briefly important
carefully	adv./adj.	carefully	carefully important
clearly	adv./adj.	clearly	clearly important
closely	adv./adj.	closely	closely important
completely	adv./adj.	completely	completely important
constantly	adv./adj.	constantly	constantly important
currently	adv./adj.	currently	currently important
definitely	adv./adj.	definitely	definitely important
directly	adv./adj.	directly	directly important
easily	adv./adj.	easily	easily important
effectively	adv./adj.	effectively	effectively important
entirely	adv./adj.	entirely	entirely important
especially	adv./adj.	especially	especially important
essentially	adv./adj.	essentially	essentially important
eventually	adv./adj.	eventually	eventually important
exactly	adv./adj.	exactly	exactly important
extremely	adv./adj.	extremely	extremely important
fairly	adv./adj.	fairly	fairly important
finally	adv./adj.	finally	finally important
firmly	adv./adj.	firmly	firmly important
formally	adv./adj.	formally	formally important
formerly	adv./adj.	formerly	formerly important
frequently	adv./adj.	frequently	frequently important
fully	adv./adj.	fully	fully important
generally	adv./adj.	generally	generally important
gently	adv./adj.	gently	gently important
greatly	adv./adj.	greatly	greatly important
hardly	adv./adj.	hardly	hardly important
heavily	adv./adj.	heavily	heavily important
highly	adv./adj.	highly	highly important
honestly	adv./adj.	honestly	honestly important
hopefully	adv./adj.	hopefully	hopefully important
immediately	adv./adj.	immediately	immediately important
increasingly	adv./adj.	increasingly	increasingly important
indeed	adv./adj.	indeed	indeed important
independently	adv./adj.	independently	independently important
initially	adv./adj.	initially	initially important
instantly	adv./adj.	instantly	instantly important
intensely	adv./adj.	intensely	intensely important
largely	adv./adj.	largely	largely important
lately	adv./adj.	lately	lately important
likely	adv./adj.	likely	likely important
literally	adv./adj.	literally	literally important
mainly	adv./adj.	mainly	mainly important
merely	adv./adj.	merely	merely important
mostly	adv./adj.	mostly	mostly important
naturally	adv./adj.	naturally	naturally important
necessarily	adv./adj.	necessarily	necessarily important
normally	adv./adj.	normally	normally important
obviously	adv./adj.	obviously	obviously important
occasionally	adv./adj.	occasionally	occasionally important
officially	adv./adj.	officially	officially important
only	adv./adj.	only	only important
originally	adv./adj.	originally	originally important
particularly	adv./adj.	particularly	particularly important
perfectly	adv./adj.	perfectly	perfectly important
personally	adv./adj.	personally	personally important
physically	adv./adj.	physically	physically important
possibly	adv./adj.	possibly	possibly important
potentially	adv./adj.	potentially	potentially important
practically	adv./adj.	practically	practically important
precisely	adv./adj.	precisely	precisely important
previously	adv./adj.	previously	previously important
primarily	adv./adj.	primarily	primarily important
probably	adv./adj.	probably	probably important
properly	adv./adj.	properly	properly important
purely	adv./adj.	purely	purely important
quickly	adv./adj.	quickly	quickly important
quietly	adv./adj.	quietly	quietly important
rapidly	adv./adj.	rapidly	rapidly important
rarely	adv./adj.	rarely	rarely important
rather	adv./adj.	rather	rather important
readily	adv./adj.	readily	readily important
really	adv./adj.	really	really important
recently	adv./adj.	recently	recently important
regularly	adv./adj.	regularly	regularly important
relatively	adv./adj.	relatively	relatively important
remarkably	adv./adj.	remarkably	remarkably important
roughly	adv./adj.	roughly	roughly important
seriously	adv./adj.	seriously	seriously important
severely	adv./adj.	severely	severely important
sharply	adv./adj.	sharply	sharply important
shortly	adv./adj.	shortly	shortly important
significantly	adv./adj.	significantly	significantly important
simply	adv./adj.	simply	simply important
slightly	adv./adj.	slightly	slightly important
slowly	adv./adj.	slowly	slowly important
softly	adv./adj.	softly	softly important
solely	adv./adj.	solely	solely important
somehow	adv./adj.	somehow	somehow important
somewhat	adv./adj.	somewhat	somewhat important
soon	adv./adj.	soon	soon important
specifically	adv./adj.	specifically	specifically important
steadily	adv./adj.	steadily	steadily important
strictly	adv./adj.	strictly	strictly important
strongly	adv./adj.	strongly	strongly important
substantially	adv./adj.	substantially	substantially important
suddenly	adv./adj.	suddenly	suddenly important
surely	adv./adj.	surely	surely important
thoroughly	adv./adj.	thoroughly	thoroughly important
totally	adv./adj.	totally	totally important
truly	adv./adj.	truly	truly important
typically	adv./adj.	typically	typically important
ultimately	adv./adj.	ultimately	ultimately important
usually	adv./adj.	usually	usually important
utterly	adv./adj.	utterly	utterly important
virtually	adv./adj.	virtually	virtually important
wholly	adv./adj.	wholly	wholly important
widely	adv./adj.	widely	widely important
wildly	adv./adj.	wildly	wildly important
daily	adj.	daily的/地	daily result
dangerous	adj.	dangerous的/地	dangerous result
dark	adj.	dark的/地	dark result
dead	adj.	dead的/地	dead result
dear	adj.	dear的/地	dear result
deep	adj.	deep的/地	deep result
delicate	adj.	delicate的/地	delicate result
delicious	adj.	delicious的/地	delicious result
different	adj.	different的/地	different result
difficult	adj.	difficult的/地	difficult result
digital	adj.	digital的/地	digital result
dirty	adj.	dirty的/地	dirty result
disabled	adj.	disabled的/地	disabled result
disappointed	adj.	disappointed的/地	disappointed result
discounted	adj.	discounted的/地	discounted result
distant	adj.	distant的/地	distant result
diverse	adj.	diverse的/地	diverse result
domestic	adj.	domestic的/地	domestic result
double	adj.	double的/地	double result
doubtful	adj.	doubtful的/地	doubtful result
downtown	adj.	downtown的/地	downtown result
dramatic	adj.	dramatic的/地	dramatic result
due	adj.	due的/地	due result
dull	adj.	dull的/地	dull result
dynamic	adj.	dynamic的/地	dynamic result
eager	adj.	eager的/地	eager result
early	adj.	early的/地	early result
eastern	adj.	eastern的/地	eastern result
easy	adj.	easy的/地	easy result
economic	adj.	economic的/地	economic result
educational	adj.	educational的/地	educational result
effective	adj.	effective的/地	effective result
efficient	adj.	efficient的/地	efficient result
either	adj.	either的/地	either result
elderly	adj.	elderly的/地	elderly result
electric	adj.	electric的/地	electric result
electronic	adj.	electronic的/地	electronic result
elegant	adj.	elegant的/地	elegant result
elementary	adj.	elementary的/地	elementary result
eligible	adj.	eligible的/地	eligible result
embarrassed	adj.	embarrassed的/地	embarrassed result
emotional	adj.	emotional的/地	emotional result
empty	adj.	empty的/地	empty result
enormous	adj.	enormous的/地	enormous result
entire	adj.	entire的/地	entire result
environmental	adj.	environmental的/地	environmental result
equivalent	adj.	equivalent的/地	equivalent result
essential	adj.	essential的/地	essential result
ethnic	adj.	ethnic的/地	ethnic result
even	adj.	even的/地	even result
eventual	adj.	eventual的/地	eventual result
ever	adj.	ever的/地	ever result
every	adj.	every的/地	every result
evident	adj.	evident的/地	evident result
exact	adj.	exact的/地	exact result
excellent	adj.	excellent的/地	excellent result
except	adj.	except的/地	except result
excited	adj.	excited的/地	excited result
exciting	adj.	exciting的/地	exciting result
exclusive	adj.	exclusive的/地	exclusive result
executive	adj.	executive的/地	executive result
existing	adj.	existing的/地	existing result
expensive	adj.	expensive的/地	expensive result
experienced	adj.	experienced的/地	experienced result
experimental	adj.	experimental的/地	experimental result
explicit	adj.	explicit的/地	explicit result
extended	adj.	extended的/地	extended result
extensive	adj.	extensive的/地	extensive result
external	adj.	external的/地	external result
extra	adj.	extra的/地	extra result
extreme	adj.	extreme的/地	extreme result
fabulous	adj.	fabulous的/地	fabulous result
fair	adj.	fair的/地	fair result
false	adj.	false的/地	false result
familiar	adj.	familiar的/地	familiar result
famous	adj.	famous的/地	famous result
far	adj.	far的/地	far result
fashionable	adj.	fashionable的/地	fashionable result
fast	adj.	fast的/地	fast result
fatal	adj.	fatal的/地	fatal result
favorable	adj.	favorable的/地	favorable result
favorite	adj.	favorite的/地	favorite result
federal	adj.	federal的/地	federal result
female	adj.	female的/地	female result
few	adj.	few的/地	few result
fierce	adj.	fierce的/地	fierce result
final	adj.	final的/地	final result
financial	adj.	financial的/地	financial result
first	adj.	first的/地	first result
fiscal	adj.	fiscal的/地	fiscal result
flexible	adj.	flexible的/地	flexible result
foreign	adj.	foreign的/地	foreign result
formal	adj.	formal的/地	formal result
former	adj.	former的/地	former result
forward	adj.	forward的/地	forward result
fragile	adj.	fragile的/地	fragile result
frequent	adj.	frequent的/地	frequent result
fresh	adj.	fresh的/地	fresh result
friendly	adj.	friendly的/地	friendly result
full	adj.	full的/地	full result
fun	adj.	fun的/地	fun result
functional	adj.	functional的/地	functional result
fundamental	adj.	fundamental的/地	fundamental result
funny	adj.	funny的/地	funny result
further	adj.	further的/地	further result
general	adj.	general的/地	general result
generous	adj.	generous的/地	generous result
gentle	adj.	gentle的/地	gentle result
genuine	adj.	genuine的/地	genuine result
giant	adj.	giant的/地	giant result
given	adj.	given的/地	given result
glad	adj.	glad的/地	glad result
global	adj.	global的/地	global result
golden	adj.	golden的/地	golden result
good	adj.	good的/地	good result
gorgeous	adj.	gorgeous的/地	gorgeous result
governmental	adj.	governmental的/地	governmental result
grand	adj.	grand的/地	grand result
great	adj.	great的/地	great result
gross	adj.	gross的/地	gross result
guilty	adj.	guilty的/地	guilty result
handsome	adj.	handsome的/地	handsome result
happy	adj.	happy的/地	happy result
hard	adj.	hard的/地	hard result
harsh	adj.	harsh的/地	harsh result
healthy	adj.	healthy的/地	healthy result
heavy	adj.	heavy的/地	heavy result
helpful	adj.	helpful的/地	helpful result
high	adj.	high的/地	high result
historic	adj.	historic的/地	historic result
honest	adj.	honest的/地	honest result
hopeful	adj.	hopeful的/地	hopeful result
horizontal	adj.	horizontal的/地	horizontal result
hot	adj.	hot的/地	hot result
huge	adj.	huge的/地	huge result
hungry	adj.	hungry的/地	hungry result
identical	adj.	identical的/地	identical result
illegal	adj.	illegal的/地	illegal result
immediate	adj.	immediate的/地	immediate result
immune	adj.	immune的/地	immune result
important	adj.	important的/地	important result
impossible	adj.	impossible的/地	impossible result
impressive	adj.	impressive的/地	impressive result
in	adj.	in的/地	in result
incredible	adj.	incredible的/地	incredible result
independent	adj.	independent的/地	independent result
indirect	adj.	indirect的/地	indirect result
industrial	adj.	industrial的/地	industrial result
inevitable	adj.	inevitable的/地	inevitable result
influential	adj.	influential的/地	influential result
initial	adj.	initial的/地	initial result
inner	adj.	inner的/地	inner result
innocent	adj.	innocent的/地	innocent result
innovative	adj.	innovative的/地	innovative result
inside	adj.	inside的/地	inside result
intelligent	adj.	intelligent的/地	intelligent result
intense	adj.	intense的/地	intense result
interested	adj.	interested的/地	interested result
interesting	adj.	interesting的/地	interesting result
internal	adj.	internal的/地	internal result
international	adj.	international的/地	international result
intimate	adj.	intimate的/地	intimate result
invalid	adj.	invalid的/地	invalid result
invisible	adj.	invisible的/地	invisible result
involved	adj.	involved的/地	involved result
irregular	adj.	irregular的/地	irregular result
isolated	adj.	isolated的/地	isolated result
just	adj.	just的/地	just result
large	adj.	large的/地	large result
late	adj.	late的/地	late result
latter	adj.	latter的/地	latter result
latest	adj.	latest的/地	latest result
lazy	adj.	lazy的/地	lazy result
leading	adj.	leading的/地	leading result
left	adj.	left的/地	left result
legal	adj.	legal的/地	legal result
legitimate	adj.	legitimate的/地	legitimate result
lengthy	adj.	lengthy的/地	lengthy result
less	adj.	less的/地	less result
liable	adj.	liable的/地	liable result
liberal	adj.	liberal的/地	liberal result
limited	adj.	limited的/地	limited result
linear	adj.	linear的/地	linear result
literary	adj.	literary的/地	literary result
little	adj.	little的/地	little result
lively	adj.	lively的/地	lively result
local	adj.	local的/地	local result
logical	adj.	logical的/地	logical result
lone	adj.	lone的/地	lone result
lonely	adj.	lonely的/地	lonely result
long	adj.	long的/地	long result
loud	adj.	loud的/地	loud result
lovely	adj.	lovely的/地	lovely result
low	adj.	low的/地	low result
loyal	adj.	loyal的/地	loyal result
lucky	adj.	lucky的/地	lucky result
magnetic	adj.	magnetic的/地	magnetic result
main	adj.	main的/地	main result
male	adj.	male的/地	male result
manual	adj.	manual的/地	manual result
many	adj.	many的/地	many result
marine	adj.	marine的/地	marine result
marked	adj.	marked的/地	marked result
massive	adj.	massive的/地	massive result
mathematical	adj.	mathematical的/地	mathematical result
mature	adj.	mature的/地	mature result
medical	adj.	medical的/地	medical result
medium	adj.	medium的/地	medium result
melodic	adj.	melodic的/地	melodic result
mental	adj.	mental的/地	mental result
mere	adj.	mere的/地	mere result
mild	adj.	mild的/地	mild result
military	adj.	military的/地	military result
missing	adj.	missing的/地	missing result
mixed	adj.	mixed的/地	mixed result
modern	adj.	modern的/地	modern result
modest	adj.	modest的/地	modest result
molecular	adj.	molecular的/地	molecular result
monthly	adj.	monthly的/地	monthly result
more	adj.	more的/地	more result
mortal	adj.	mortal的/地	mortal result
most	adj.	most的/地	most result
moving	adj.	moving的/地	moving result
much	adj.	much的/地	much result
multiple	adj.	multiple的/地	multiple result
municipal	adj.	municipal的/地	municipal result
musical	adj.	musical的/地	musical result
mysterious	adj.	mysterious的/地	mysterious result
national	adj.	national的/地	national result
natural	adj.	natural的/地	natural result
near	adj.	near的/地	near result
necessary	adj.	necessary的/地	necessary result
negative	adj.	negative的/地	negative result
neither	adj.	neither的/地	neither result
nervous	adj.	nervous的/地	nervous result
neutral	adj.	neutral的/地	neutral result
new	adj.	new的/地	new result
next	adj.	next的/地	next result
nice	adj.	nice的/地	nice result
noble	adj.	noble的/地	noble result
normal	adj.	normal的/地	normal result
northern	adj.	northern的/地	northern result
notable	adj.	notable的/地	notable result
noticeable	adj.	noticeable的/地	noticeable result
notorious	adj.	notorious的/地	notorious result
nuclear	adj.	nuclear的/地	nuclear result
numerous	adj.	numerous的/地	numerous result
obvious	adj.	obvious的/地	obvious result
occasional	adj.	occasional的/地	occasional result
odd	adj.	odd的/地	odd result
old	adj.	old的/地	old result
online	adj.	online的/地	online result
opposite	adj.	opposite的/地	opposite result
optical	adj.	optical的/地	optical result
optimistic	adj.	optimistic的/地	optimistic result
optional	adj.	optional的/地	optional result
oral	adj.	oral的/地	oral result
ordinary	adj.	ordinary的/地	ordinary result
organic	adj.	organic的/地	organic result
original	adj.	original的/地	original result
other	adj.	other的/地	other result
outer	adj.	outer的/地	outer result
outstanding	adj.	outstanding的/地	outstanding result
overall	adj.	overall的/地	overall result
pale	adj.	pale的/地	pale result
parental	adj.	parental的/地	parental result
partial	adj.	partial的/地	partial result
particular	adj.	particular的/地	particular result
passive	adj.	passive的/地	passive result
peaceful	adj.	peaceful的/地	peaceful result
peculiar	adj.	peculiar的/地	peculiar result
perfect	adj.	perfect的/地	perfect result
permanent	adj.	permanent的/地	permanent result
physical	adj.	physical的/地	physical result
pink	adj.	pink的/地	pink result
plain	adj.	plain的/地	plain result
planned	adj.	planned的/地	planned result
pleasant	adj.	pleasant的/地	pleasant result
plus	adj.	plus的/地	plus result
political	adj.	political的/地	political result
poor	adj.	poor的/地	poor result
popular	adj.	popular的/地	popular result
positive	adj.	positive的/地	positive result
possible	adj.	possible的/地	possible result
powerful	adj.	powerful的/地	powerful result
practical	adj.	practical的/地	practical result
precious	adj.	precious的/地	precious result
precise	adj.	precise的/地	precise result
preferred	adj.	preferred的/地	preferred result
pregnant	adj.	pregnant的/地	pregnant result
preliminary	adj.	preliminary的/地	preliminary result
prepared	adj.	prepared的/地	prepared result
pretty	adj.	pretty的/地	pretty result
previous	adj.	previous的/地	previous result
prime	adj.	prime的/地	prime result
principal	adj.	principal的/地	principal result
prior	adj.	prior的/地	prior result
private	adj.	private的/地	private result
probable	adj.	probable的/地	probable result
productive	adj.	productive的/地	productive result
professional	adj.	professional的/地	professional result
profitable	adj.	profitable的/地	profitable result
progressive	adj.	progressive的/地	progressive result
prominent	adj.	prominent的/地	prominent result
proper	adj.	proper的/地	proper result
proposed	adj.	proposed的/地	proposed result
prospective	adj.	prospective的/地	prospective result
protective	adj.	protective的/地	protective result
proud	adj.	proud的/地	proud result
pure	adj.	pure的/地	pure result
qualified	adj.	qualified的/地	qualified result
quarterly	adj.	quarterly的/地	quarterly result
quick	adj.	quick的/地	quick result
quiet	adj.	quiet的/地	quiet result
racial	adj.	racial的/地	racial result
radioactive	adj.	radioactive的/地	radioactive result
random	adj.	random的/地	random result
rapid	adj.	rapid的/地	rapid result
rare	adj.	rare的/地	rare result
raw	adj.	raw的/地	raw result
ready	adj.	ready的/地	ready result
real	adj.	real的/地	real result
realistic	adj.	realistic的/地	realistic result
reasonable	adj.	reasonable的/地	reasonable result
recent	adj.	recent的/地	recent result
regular	adj.	regular的/地	regular result
related	adj.	related的/地	related result
relevant	adj.	relevant的/地	relevant result
reliable	adj.	reliable的/地	reliable result
religious	adj.	religious的/地	religious result
remaining	adj.	remaining的/地	remaining result
remarkable	adj.	remarkable的/地	remarkable result
required	adj.	required的/地	required result
resistant	adj.	resistant的/地	resistant result
respective	adj.	respective的/地	respective result
responsible	adj.	responsible的/地	responsible result
rich	adj.	rich的/地	rich result
rigid	adj.	rigid的/地	rigid result
robust	adj.	robust的/地	robust result
romantic	adj.	romantic的/地	romantic result
rough	adj.	rough的/地	rough result
royal	adj.	royal的/地	royal result
rural	adj.	rural的/地	rural result
sacred	adj.	sacred的/地	sacred result
sad	adj.	sad的/地	sad result
safe	adj.	safe的/地	safe result
same	adj.	same的/地	same result
satisfactory	adj.	satisfactory的/地	satisfactory result
scientific	adj.	scientific的/地	scientific result
secondary	adj.	secondary的/地	secondary result
secure	adj.	secure的/地	secure result
senior	adj.	senior的/地	senior result
sensitive	adj.	sensitive的/地	sensitive result
serious	adj.	serious的/地	serious result
severe	adj.	severe的/地	severe result
sexual	adj.	sexual的/地	sexual result
shallow	adj.	shallow的/地	shallow result
sharp	adj.	sharp的/地	sharp result
short	adj.	short的/地	short result
significant	adj.	significant的/地	significant result
similar	adj.	similar的/地	similar result
skilled	adj.	skilled的/地	skilled result
slight	adj.	slight的/地	slight result
small	adj.	small的/地	small result
smart	adj.	smart的/地	smart result
smooth	adj.	smooth的/地	smooth result
social	adj.	social的/地	social result
soft	adj.	soft的/地	soft result
solar	adj.	solar的/地	solar result
solid	adj.	solid的/地	solid result
some	adj.	some的/地	some result
sophisticated	adj.	sophisticated的/地	sophisticated result
sorry	adj.	sorry的/地	sorry result
sour	adj.	sour的/地	sour result
southern	adj.	southern的/地	southern result
special	adj.	special的/地	special result
specific	adj.	specific的/地	specific result
spectacular	adj.	spectacular的/地	spectacular result
spiritual	adj.	spiritual的/地	spiritual result
splendid	adj.	splendid的/地	splendid result
spoken	adj.	spoken的/地	spoken result
stable	adj.	stable的/地	stable result
statistical	adj.	statistical的/地	statistical result
steady	adj.	steady的/地	steady result
steep	adj.	steep的/地	steep result
sticky	adj.	sticky的/地	sticky result
stiff	adj.	stiff的/地	stiff result
still	adj.	still的/地	still result
straight	adj.	straight的/地	straight result
strange	adj.	strange的/地	strange result
strategic	adj.	strategic的/地	strategic result
strict	adj.	strict的/地	strict result
strong	adj.	strong的/地	strong result
structural	adj.	structural的/地	structural result
stupid	adj.	stupid的/地	stupid result
subjective	adj.	subjective的/地	subjective result
subsequent	adj.	subsequent的/地	subsequent result
substantial	adj.	substantial的/地	substantial result
successful	adj.	successful的/地	successful result
such	adj.	such的/地	such result
sudden	adj.	sudden的/地	sudden result
sufficient	adj.	sufficient的/地	sufficient result
suitable	adj.	suitable的/地	suitable result
super	adj.	super的/地	super result
superior	adj.	superior的/地	superior result
sure	adj.	sure的/地	sure result
surgical	adj.	surgical的/地	surgical result
sweet	adj.	sweet的/地	sweet result
symbolic	adj.	symbolic的/地	symbolic result
sympathetic	adj.	sympathetic的/地	sympathetic result
systematic	adj.	systematic的/地	systematic result
tall	adj.	tall的/地	tall result
technical	adj.	technical的/地	technical result
technological	adj.	technological的/地	technological result
teenage	adj.	teenage的/地	teenage result
temporary	adj.	temporary的/地	temporary result
tender	adj.	tender的/地	tender result
terminal	adj.	terminal的/地	terminal result
terrible	adj.	terrible的/地	terrible result
then	adj.	then的/地	then result
theoretical	adj.	theoretical的/地	theoretical result
thick	adj.	thick的/地	thick result
thin	adj.	thin的/地	thin result
third	adj.	third的/地	third result
thorough	adj.	thorough的/地	thorough result
tight	adj.	tight的/地	tight result
tiny	adj.	tiny的/地	tiny result
tired	adj.	tired的/地	tired result
tough	adj.	tough的/地	tough result
toxic	adj.	toxic的/地	toxic result
traditional	adj.	traditional的/地	traditional result
tragic	adj.	tragic的/地	tragic result
transparent	adj.	transparent的/地	transparent result
tremendous	adj.	tremendous的/地	tremendous result
tropical	adj.	tropical的/地	tropical result
true	adj.	true的/地	true result
typical	adj.	typical的/地	typical result
ugly	adj.	ugly的/地	ugly result
ultimate	adj.	ultimate的/地	ultimate result
unable	adj.	unable的/地	unable result
unaware	adj.	unaware的/地	unaware result
uncertain	adj.	uncertain的/地	uncertain result
uncomfortable	adj.	uncomfortable的/地	uncomfortable result
unconscious	adj.	unconscious的/地	unconscious result
underground	adj.	underground的/地	underground result
understandable	adj.	understandable的/地	understandable result
understood	adj.	understood的/地	understood result
unemployed	adj.	unemployed的/地	unemployed result
unexpected	adj.	unexpected的/地	unexpected result
unfair	adj.	unfair的/地	unfair result
unfortunate	adj.	unfortunate的/地	unfortunate result
unhappy	adj.	unhappy的/地	unhappy result
uniform	adj.	uniform的/地	uniform result
unique	adj.	unique的/地	unique result
united	adj.	united的/地	united result
universal	adj.	universal的/地	universal result
unknown	adj.	unknown的/地	unknown result
unlikely	adj.	unlikely的/地	unlikely result
unnecessary	adj.	unnecessary的/地	unnecessary result
unpleasant	adj.	unpleasant的/地	unpleasant result
unusual	adj.	unusual的/地	unusual result
upper	adj.	upper的/地	upper result
upstairs	adj.	upstairs的/地	upstairs result
urban	adj.	urban的/地	urban result
urgent	adj.	urgent的/地	urgent result
used	adj.	used的/地	used result
useful	adj.	useful的/地	useful result
useless	adj.	useless的/地	useless result
usual	adj.	usual的/地	usual result
valid	adj.	valid的/地	valid result
valuable	adj.	valuable的/地	valuable result
various	adj.	various的/地	various result
vast	adj.	vast的/地	vast result
verbal	adj.	verbal的/地	verbal result
vertical	adj.	vertical的/地	vertical result
very	adj.	very的/地	very result
virtual	adj.	virtual的/地	virtual result
visible	adj.	visible的/地	visible result
visual	adj.	visual的/地	visual result
vital	adj.	vital的/地	vital result
vivid	adj.	vivid的/地	vivid result
vocal	adj.	vocal的/地	vocal result
voluntary	adj.	voluntary的/地	voluntary result
vulnerable	adj.	vulnerable的/地	vulnerable result
warm	adj.	warm的/地	warm result
weak	adj.	weak的/地	weak result
wealthy	adj.	wealthy的/地	wealthy result
weekly	adj.	weekly的/地	weekly result
weird	adj.	weird的/地	weird result
western	adj.	western的/地	western result
wide	adj.	wide的/地	wide result
widespread	adj.	widespread的/地	widespread result
willing	adj.	willing的/地	willing result
wise	adj.	wise的/地	wise result
wonderful	adj.	wonderful的/地	wonderful result
wooden	adj.	wooden的/地	wooden result
working	adj.	working的/地	working result
worldwide	adj.	worldwide的/地	worldwide result
worse	adj.	worse的/地	worse result
worst	adj.	worst的/地	worst result
worthwhile	adj.	worthwhile的/地	worthwhile result
worthy	adj.	worthy的/地	worthy result
wrong	adj.	wrong的/地	wrong result
yellow	adj.	yellow的/地	yellow result
young	adj.	young的/地	young result
youthful	adj.	youthful的/地	youthful result
look forward to	phr.	盼望	look forward to doing
give up	phr.	放弃	give up smoking
take part in	phr.	参加	take part in the game
take care of	phr.	照顾	take care of children
get along with	phr.	与…相处	get along with colleagues
get over	phr.	克服	get over difficulties
put off	phr.	推迟	put off the meeting
put up with	phr.	忍受	put up with noise
run out of	phr.	用完	run out of time
carry out	phr.	执行	carry out the plan
come up with	phr.	想出	come up with an idea
go through	phr.	经历	go through hard times
turn down	phr.	拒绝	turn down the offer
bring up	phr.	抚养/提出	bring up a topic
keep up with	phr.	跟上	keep up with news
look up	phr.	查阅	look up a word
look after	phr.	照顾	look after the baby
look into	phr.	调查	look into the matter
pay attention to	phr.	注意	pay attention to details
make use of	phr.	利用	make use of resources
take advantage of	phr.	利用	take advantage of the chance
catch up with	phr.	赶上	catch up with others
break down	phr.	崩溃/分解	break down in tears
break out	phr.	爆发	war broke out
break up	phr.	分手/解散	break up the meeting
call off	phr.	取消	call off the trip
call on	phr.	拜访/号召	call on students
deal with	phr.	处理	deal with problems
depend on	phr.	依赖	depend on parents
figure out	phr.	弄清楚	figure out the answer
find out	phr.	发现	find out the truth
give in	phr.	屈服	give in to pressure
go ahead	phr.	继续/前进	go ahead with the plan
hold on	phr.	等一下	hold on a minute
keep on	phr.	继续	keep on trying
pick up	phr.	捡起/学会	pick up English
point out	phr.	指出	point out mistakes
set up	phr.	建立	set up a company
show up	phr.	出现	show up on time
take off	phr.	起飞/脱下	the plane took off
take over	phr.	接管	take over the company
turn up	phr.	出现/调高	turn up the volume
work out	phr.	锻炼/解决	work out the problem
be used to	phr.	习惯于	be used to getting up early
used to	phr.	过去常常	used to play football
be fond of	phr.	喜欢	be fond of music
be aware of	phr.	意识到	be aware of danger
be capable of	phr.	能够	be capable of doing
be responsible for	phr.	对…负责	be responsible for safety
be familiar with	phr.	熟悉	be familiar with the rules
be interested in	phr.	对…感兴趣	be interested in art
be good at	phr.	擅长	be good at math
be afraid of	phr.	害怕	be afraid of dogs
be proud of	phr.	为…骄傲	be proud of success
be different from	phr.	与…不同	be different from others
be full of	phr.	充满	be full of energy
be short of	phr.	缺乏	be short of money
make a decision	phr.	做决定	make a quick decision
make progress	phr.	取得进步	make great progress
make sense	phr.	有意义	make sense to me
do harm to	phr.	对…有害	do harm to health
take action	phr.	采取行动	take immediate action
have an effect on	phr.	对…有影响	have an effect on results
have difficulty doing	phr.	做某事有困难	have difficulty understanding
keep in touch with	phr.	保持联系	keep in touch with friends
diploma	n.	文凭	college diploma
undergraduate	n.	本科生	undergraduate student
postgraduate	n.	研究生	postgraduate study
tuition	n.	学费	pay tuition fees
semester	n.	学期	this semester
thesis	n.	论文	write a thesis
